	Time [s]	Theta 2 (Top Pendulum) (Relative Rotation X) [°]	
19341	7.6511	-15.654	
19342	7.6515	-15.638	
19343	7.6519	-15.624	
19344	7.6523	-15.61	
19345	7.6528	-15.599	
19346	7.653	-15.594	
19347	7.6533	-15.589	
19348	7.6536	-15.584	
19349	7.6539	-15.58	
19350	7.6543	-15.577	
19351	7.6546	-15.575	
19352	7.655	-15.575	
19353	7.6554	-15.576	
19354	7.6558	-15.579	
19355	7.6561	-15.584	
19356	7.6565	-15.589	
19357	7.6569	-15.596	
19358	7.6573	-15.605	
19359	7.6577	-15.614	
19360	7.658	-15.624	
19361	7.6584	-15.636	
19362	7.6588	-15.648	
19363	7.6592	-15.661	
19364	7.6597	-15.675	
19365	7.6601	-15.69	
19366	7.6605	-15.706	
19367	7.6611	-15.724	
19368	7.6617	-15.745	
19369	7.6623	-15.766	
19370	7.6627	-15.776	
19371	7.663	-15.786	
19372	7.6634	-15.796	
19373	7.6638	-15.806	
19374	7.6642	-15.816	
19375	7.6646	-15.824	
19376	7.6648	-15.828	
19377	7.665	-15.832	
19378	7.6653	-15.836	
19379	7.6656	-15.84	
19380	7.6659	-15.844	
19381	7.6662	-15.847	
19382	7.6666	-15.849	
19383	7.6669	-15.851	
19384	7.6673	-15.851	
19385	7.6676	-15.851	
19386	7.668	-15.85	
19387	7.6683	-15.848	
19388	7.6687	-15.844	
19389	7.669	-15.84	
19390	7.6694	-15.835	
19391	7.6698	-15.828	
19392	7.6701	-15.821	
19393	7.6705	-15.812	
19394	7.6709	-15.802	
19395	7.6713	-15.791	
19396	7.6717	-15.779	
19397	7.672	-15.766	
19398	7.6724	-15.751	
19399	7.6728	-15.736	
19400	7.6732	-15.718	
19401	7.6736	-15.7	
19402	7.6741	-15.68	
19403	7.6745	-15.659	
19404	7.675	-15.636	
19405	7.6754	-15.612	
19406	7.6759	-15.586	
19407	7.6765	-15.558	
19408	7.677	-15.528	
19409	7.6777	-15.496	
19410	7.6784	-15.459	
19411	7.6792	-15.423	
19412	7.6796	-15.407	
19413	7.6801	-15.391	
19414	7.6805	-15.376	
19415	7.681	-15.363	
19416	7.6815	-15.353	
19417	7.6817	-15.348	
19418	7.682	-15.344	
19419	7.6823	-15.34	
19420	7.6826	-15.337	
19421	7.683	-15.335	
19422	7.6833	-15.335	
19423	7.6837	-15.336	
19424	7.6841	-15.339	
19425	7.6844	-15.344	
19426	7.6848	-15.35	
19427	7.6852	-15.357	
19428	7.6856	-15.366	
19429	7.686	-15.376	
19430	7.6863	-15.388	
19431	7.6867	-15.4	
19432	7.6871	-15.413	
19433	7.6875	-15.428	
19434	7.6879	-15.443	
19435	7.6883	-15.459	
19436	7.6888	-15.476	
19437	7.6893	-15.495	
19438	7.6898	-15.516	
19439	7.6905	-15.541	
19440	7.6908	-15.554	
19441	7.6912	-15.567	
19442	7.6916	-15.58	
19443	7.692	-15.593	
19444	7.6924	-15.605	
19445	7.6926	-15.611	
19446	7.6929	-15.617	
19447	7.6932	-15.624	
19448	7.6935	-15.631	
19449	7.6938	-15.637	
19450	7.6941	-15.643	
19451	7.6945	-15.648	
19452	7.6948	-15.652	
19453	7.6952	-15.655	
19454	7.6955	-15.658	
19455	7.6959	-15.659	
19456	7.6963	-15.659	
19457	7.6966	-15.658	
19458	7.697	-15.656	
19459	7.6973	-15.653	
19460	7.6977	-15.649	
19461	7.6981	-15.644	
19462	7.6984	-15.637	
19463	7.6988	-15.629	
19464	7.6992	-15.62	
19465	7.6996	-15.61	
19466	7.6999	-15.599	
19467	7.7003	-15.586	
19468	7.7007	-15.572	
19469	7.7011	-15.557	
19470	7.7015	-15.54	
19471	7.7019	-15.522	
19472	7.7023	-15.502	
19473	7.7028	-15.481	
19474	7.7032	-15.459	
19475	7.7037	-15.435	
19476	7.7041	-15.409	
19477	7.7046	-15.381	
19478	7.7052	-15.352	
19479	7.7058	-15.32	
19480	7.7064	-15.286	
19481	7.7072	-15.247	
19482	7.708	-15.21	
19483	7.7084	-15.194	
19484	7.7089	-15.179	
19485	7.7093	-15.165	
19486	7.7098	-15.153	
19487	7.71	-15.148	
19488	7.7103	-15.143	
19489	7.7106	-15.138	
19490	7.7109	-15.135	
19491	7.7113	-15.132	
19492	7.7116	-15.132	
19493	7.712	-15.132	
19494	7.7124	-15.135	
19495	7.7128	-15.139	
19496	7.7131	-15.145	
19497	7.7135	-15.153	
19498	7.7137	-15.157	
19499	7.7139	-15.163	
19500	7.7142	-15.17	
19501	7.7145	-15.179	
19502	7.7148	-15.189	
19503	7.7151	-15.201	
19504	7.7155	-15.214	
19505	7.7159	-15.228	
19506	7.7162	-15.244	
19507	7.7166	-15.26	
19508	7.7171	-15.278	
19509	7.7175	-15.298	
19510	7.718	-15.319	
19511	7.7185	-15.343	
19512	7.7192	-15.369	
19513	7.7195	-15.382	
19514	7.7199	-15.396	
19515	7.7203	-15.409	
19516	7.7206	-15.423	
19517	7.7211	-15.436	
19518	7.7215	-15.448	
19519	7.7217	-15.453	
19520	7.7219	-15.459	
19521	7.7222	-15.465	
19522	7.7225	-15.472	
19523	7.7228	-15.478	
19524	7.7231	-15.483	
19525	7.7235	-15.487	
19526	7.7238	-15.491	
19527	7.7241	-15.493	
19528	7.7245	-15.495	
19529	7.7249	-15.495	
19530	7.7252	-15.494	
19531	7.7256	-15.492	
19532	7.7259	-15.489	
19533	7.7263	-15.485	
19534	7.7267	-15.479	
19535	7.727	-15.472	
19536	7.7274	-15.464	
19537	7.7278	-15.454	
19538	7.7281	-15.444	
19539	7.7285	-15.431	
19540	7.7289	-15.418	
19541	7.7293	-15.403	
19542	7.7297	-15.386	
19543	7.7301	-15.368	
19544	7.7305	-15.349	
19545	7.7309	-15.328	
19546	7.7313	-15.306	
19547	7.7318	-15.281	
19548	7.7322	-15.255	
19549	7.7327	-15.228	
19550	7.7332	-15.198	
19551	7.7337	-15.167	
19552	7.7343	-15.133	
19553	7.735	-15.095	
19554	7.7358	-15.054	
19555	7.7366	-15.015	
19556	7.737	-14.998	
19557	7.7374	-14.981	
19558	7.7379	-14.966	
19559	7.7384	-14.954	
19560	7.7386	-14.949	
19561	7.7389	-14.943	
19562	7.7392	-14.938	
19563	7.7395	-14.934	
19564	7.7398	-14.932	
19565	7.7402	-14.931	
19566	7.7406	-14.932	
19567	7.741	-14.935	
19568	7.7413	-14.939	
19569	7.7417	-14.946	
19570	7.7421	-14.954	
19571	7.7423	-14.958	
19572	7.7425	-14.965	
19573	7.7428	-14.972	
19574	7.7431	-14.982	
19575	7.7434	-14.992	
19576	7.7437	-15.005	
19577	7.7441	-15.019	
19578	7.7444	-15.034	
19579	7.7448	-15.05	
19580	7.7452	-15.068	
19581	7.7456	-15.087	
19582	7.7461	-15.108	
19583	7.7466	-15.13	
19584	7.7471	-15.156	
19585	7.7478	-15.184	
19586	7.7481	-15.197	
19587	7.7484	-15.212	
19588	7.7488	-15.226	
19589	7.7492	-15.241	
19590	7.7496	-15.254	
19591	7.75	-15.267	
19592	7.7502	-15.272	
19593	7.7505	-15.279	
19594	7.7507	-15.285	
19595	7.751	-15.292	
19596	7.7513	-15.298	
19597	7.7517	-15.304	
19598	7.752	-15.308	
19599	7.7524	-15.312	
19600	7.7527	-15.315	
19601	7.7531	-15.316	
19602	7.7534	-15.316	
19603	7.7538	-15.315	
19604	7.7541	-15.313	
19605	7.7545	-15.309	
19606	7.7549	-15.304	
19607	7.7552	-15.298	
19608	7.7556	-15.29	
19609	7.7559	-15.281	
19610	7.7563	-15.271	
19611	7.7567	-15.259	
19612	7.7571	-15.246	
19613	7.7574	-15.231	
19614	7.7578	-15.215	
19615	7.7582	-15.197	
19616	7.7586	-15.178	
19617	7.759	-15.157	
19618	7.7594	-15.134	
19619	7.7599	-15.11	
19620	7.7603	-15.083	
19621	7.7608	-15.055	
19622	7.7612	-15.026	
19623	7.7617	-14.994	
19624	7.7623	-14.96	
19625	7.7629	-14.923	
19626	7.7635	-14.883	
19627	7.7643	-14.838	
19628	7.7651	-14.795	
19629	7.7655	-14.776	
19630	7.766	-14.758	
19631	7.7664	-14.741	
19632	7.7669	-14.727	
19633	7.7671	-14.721	
19634	7.7674	-14.714	
19635	7.7677	-14.708	
19636	7.768	-14.704	
19637	7.7684	-14.7	
19638	7.7687	-14.698	
19639	7.7691	-14.698	
19640	7.7695	-14.7	
19641	7.7699	-14.705	
19642	7.7702	-14.71	
19643	7.7704	-14.714	
19644	7.7707	-14.719	
19645	7.7709	-14.725	
19646	7.7712	-14.733	
19647	7.7715	-14.743	
19648	7.7718	-14.754	
19649	7.7722	-14.767	
19650	7.7726	-14.781	
19651	7.7729	-14.796	
19652	7.7733	-14.813	
19653	7.7737	-14.831	
19654	7.7741	-14.85	
19655	7.7746	-14.871	
19656	7.775	-14.893	
19657	7.7756	-14.918	
19658	7.7762	-14.947	
19659	7.7766	-14.961	
19660	7.7769	-14.976	
19661	7.7773	-14.992	
19662	7.7777	-15.006	
19663	7.7781	-15.02	
19664	7.7785	-15.033	
19665	7.7787	-15.039	
19666	7.779	-15.045	
19667	7.7792	-15.052	
19668	7.7795	-15.059	
19669	7.7799	-15.065	
19670	7.7802	-15.07	
19671	7.7805	-15.074	
19672	7.7809	-15.078	
19673	7.7812	-15.08	
19674	7.7816	-15.081	
19675	7.7819	-15.081	
19676	7.7823	-15.079	
19677	7.7826	-15.076	
19678	7.783	-15.072	
19679	7.7834	-15.066	
19680	7.7837	-15.059	
19681	7.7841	-15.051	
19682	7.7845	-15.041	
19683	7.7848	-15.03	
19684	7.7852	-15.017	
19685	7.7856	-15.002	
19686	7.786	-14.986	
19687	7.7863	-14.969	
19688	7.7867	-14.95	
19689	7.7871	-14.929	
19690	7.7875	-14.906	
19691	7.7879	-14.882	
19692	7.7884	-14.856	
19693	7.7888	-14.828	
19694	7.7893	-14.798	
19695	7.7897	-14.766	
19696	7.7902	-14.733	
19697	7.7907	-14.696	
19698	7.7913	-14.657	
19699	7.7919	-14.615	
19700	7.7927	-14.566	
19701	7.7935	-14.519	
19702	7.7939	-14.498	
19703	7.7944	-14.477	
19704	7.7948	-14.458	
19705	7.7953	-14.441	
19706	7.7958	-14.427	
19707	7.796	-14.421	
19708	7.7963	-14.415	
19709	7.7966	-14.409	
19710	7.7969	-14.405	
19711	7.7972	-14.402	
19712	7.7976	-14.401	
19713	7.798	-14.401	
19714	7.7983	-14.404	
19715	7.7987	-14.408	
19716	7.7991	-14.415	
19717	7.7995	-14.423	
19718	7.7998	-14.432	
19719	7.8002	-14.443	
19720	7.8006	-14.456	
19721	7.801	-14.47	
19722	7.8014	-14.485	
19723	7.8018	-14.501	
19724	7.8022	-14.519	
19725	7.8026	-14.537	
19726	7.803	-14.557	
19727	7.8035	-14.578	
19728	7.804	-14.602	
19729	7.8047	-14.631	
19730	7.805	-14.646	
19731	7.8054	-14.661	
19732	7.8058	-14.676	
19733	7.8062	-14.69	
19734	7.8067	-14.703	
19735	7.8069	-14.71	
19736	7.8071	-14.716	
19737	7.8074	-14.724	
19738	7.8077	-14.731	
19739	7.808	-14.737	
19740	7.8083	-14.743	
19741	7.8087	-14.748	
19742	7.809	-14.752	
19743	7.8094	-14.755	
19744	7.8098	-14.756	
19745	7.8101	-14.756	
19746	7.8105	-14.755	
19747	7.8108	-14.753	
19748	7.8112	-14.749	
19749	7.8115	-14.743	
19750	7.8119	-14.736	
19751	7.8123	-14.728	
19752	7.8126	-14.719	
19753	7.813	-14.708	
19754	7.8134	-14.695	
19755	7.8137	-14.681	
19756	7.8141	-14.665	
19757	7.8145	-14.648	
19758	7.8149	-14.629	
19759	7.8153	-14.609	
19760	7.8157	-14.586	
19761	7.8161	-14.562	
19762	7.8165	-14.537	
19763	7.8169	-14.509	
19764	7.8173	-14.48	
19765	7.8178	-14.448	
19766	7.8183	-14.415	
19767	7.8188	-14.379	
19768	7.8193	-14.341	
19769	7.8198	-14.3	
19770	7.8205	-14.255	
19771	7.8212	-14.204	
19772	7.822	-14.154	
19773	7.8225	-14.131	
19774	7.8229	-14.108	
19775	7.8234	-14.087	
19776	7.8238	-14.068	
19777	7.8243	-14.051	
19778	7.8245	-14.044	
19779	7.8248	-14.037	
19780	7.8251	-14.03	
19781	7.8254	-14.024	
19782	7.8258	-14.02	
19783	7.8261	-14.017	
19784	7.8265	-14.016	
19785	7.8269	-14.017	
19786	7.8272	-14.02	
19787	7.8276	-14.024	
19788	7.828	-14.031	
19789	7.8284	-14.038	
19790	7.8287	-14.048	
19791	7.8291	-14.059	
19792	7.8295	-14.071	
19793	7.8299	-14.084	
19794	7.8303	-14.098	
19795	7.8307	-14.114	
19796	7.8311	-14.131	
19797	7.8315	-14.148	
19798	7.832	-14.168	
19799	7.8325	-14.189	
19800	7.8332	-14.215	
19801	7.8335	-14.228	
19802	7.8339	-14.242	
19803	7.8343	-14.255	
19804	7.8347	-14.268	
19805	7.8352	-14.28	
19806	7.8354	-14.285	
19807	7.8356	-14.291	
19808	7.8359	-14.298	
19809	7.8362	-14.304	
19810	7.8365	-14.309	
19811	7.8369	-14.314	
19812	7.8372	-14.317	
19813	7.8376	-14.32	
19814	7.8379	-14.322	
19815	7.8383	-14.322	
19816	7.8386	-14.321	
19817	7.839	-14.318	
19818	7.8393	-14.315	
19819	7.8397	-14.31	
19820	7.8401	-14.303	
19821	7.8404	-14.296	
19822	7.8408	-14.286	
19823	7.8412	-14.276	
19824	7.8415	-14.264	
19825	7.8419	-14.25	
19826	7.8423	-14.235	
19827	7.8426	-14.219	
19828	7.843	-14.201	
19829	7.8434	-14.181	
19830	7.8438	-14.16	
19831	7.8442	-14.137	
19832	7.8446	-14.112	
19833	7.845	-14.086	
19834	7.8454	-14.057	
19835	7.8458	-14.027	
19836	7.8463	-13.995	
19837	7.8468	-13.961	
19838	7.8472	-13.924	
19839	7.8478	-13.886	
19840	7.8483	-13.844	
19841	7.8489	-13.798	
19842	7.8497	-13.747	
19843	7.8505	-13.694	
19844	7.8509	-13.67	
19845	7.8513	-13.645	
19846	7.8518	-13.622	
19847	7.8523	-13.601	
19848	7.8527	-13.582	
19849	7.853	-13.574	
19850	7.8532	-13.565	
19851	7.8535	-13.557	
19852	7.8539	-13.549	
19853	7.8542	-13.542	
19854	7.8546	-13.537	
19855	7.8549	-13.534	
19856	7.8553	-13.533	
19857	7.8557	-13.533	
19858	7.8561	-13.535	
19859	7.8564	-13.539	
19860	7.8568	-13.544	
19861	7.8572	-13.551	
19862	7.8576	-13.559	
19863	7.858	-13.569	
19864	7.8583	-13.58	
19865	7.8587	-13.591	
19866	7.8591	-13.604	
19867	7.8596	-13.618	
19868	7.86	-13.632	
19869	7.8604	-13.648	
19870	7.8609	-13.665	
19871	7.8616	-13.685	
19872	7.8622	-13.706	
19873	7.8625	-13.715	
19874	7.8629	-13.725	
19875	7.8633	-13.734	
19876	7.8636	-13.743	
19877	7.864	-13.751	
19878	7.8644	-13.758	
19879	7.8646	-13.761	
19880	7.8649	-13.764	
19881	7.8651	-13.767	
19882	7.8654	-13.77	
19883	7.8657	-13.771	
19884	7.8661	-13.772	
19885	7.8664	-13.773	
19886	7.8667	-13.772	
19887	7.8671	-13.769	
19888	7.8674	-13.766	
19889	7.8678	-13.762	
19890	7.8681	-13.756	
19891	7.8685	-13.749	
19892	7.8689	-13.74	
19893	7.8692	-13.731	
19894	7.8696	-13.72	
19895	7.87	-13.707	
19896	7.8703	-13.693	
19897	7.8707	-13.678	
19898	7.8711	-13.662	
19899	7.8714	-13.644	
19900	7.8718	-13.624	
19901	7.8722	-13.603	
19902	7.8726	-13.58	
19903	7.873	-13.556	
19904	7.8734	-13.53	
19905	7.8738	-13.503	
19906	7.8742	-13.473	
19907	7.8747	-13.442	
19908	7.8751	-13.408	
19909	7.8756	-13.373	
19910	7.8761	-13.335	
19911	7.8767	-13.295	
19912	7.8773	-13.251	
19913	7.8779	-13.203	
19914	7.8787	-13.149	
19915	7.8796	-13.099	
19916	7.88	-13.076	
19917	7.8804	-13.053	
19918	7.8808	-13.033	
19919	7.8813	-13.014	
19920	7.8815	-13.005	
19921	7.8818	-12.996	
19922	7.8821	-12.987	
19923	7.8824	-12.978	
19924	7.8828	-12.97	
19925	7.8831	-12.963	
19926	7.8835	-12.958	
19927	7.8839	-12.955	
19928	7.8842	-12.953	
19929	7.8846	-12.953	
19930	7.885	-12.955	
19931	7.8854	-12.958	
19932	7.8857	-12.962	
19933	7.8861	-12.967	
19934	7.8865	-12.974	
19935	7.8869	-12.982	
19936	7.8873	-12.99	
19937	7.8877	-13.	
19938	7.8881	-13.01	
19939	7.8885	-13.021	
19940	7.889	-13.033	
19941	7.8895	-13.046	
19942	7.89	-13.061	
19943	7.8907	-13.076	
19944	7.891	-13.083	
19945	7.8914	-13.091	
19946	7.8917	-13.098	
19947	7.8921	-13.104	
19948	7.8925	-13.109	
19949	7.8929	-13.114	
19950	7.8931	-13.116	
19951	7.8934	-13.117	
19952	7.8936	-13.119	
19953	7.8939	-13.12	
19954	7.8942	-13.12	
19955	7.8946	-13.12	
19956	7.8949	-13.119	
19957	7.8952	-13.116	
19958	7.8956	-13.113	
19959	7.8959	-13.108	
19960	7.8963	-13.103	
19961	7.8966	-13.096	
19962	7.897	-13.088	
19963	7.8974	-13.079	
19964	7.8977	-13.069	
19965	7.8981	-13.057	
19966	7.8984	-13.045	
19967	7.8988	-13.031	
19968	7.8992	-13.016	
19969	7.8996	-12.999	
19970	7.8999	-12.982	
19971	7.9003	-12.963	
19972	7.9007	-12.942	
19973	7.9011	-12.92	
19974	7.9015	-12.897	
19975	7.9019	-12.872	
19976	7.9023	-12.846	
19977	7.9027	-12.817	
19978	7.9032	-12.788	
19979	7.9036	-12.756	
19980	7.9041	-12.722	
19981	7.9046	-12.686	
19982	7.9051	-12.648	
19983	7.9057	-12.607	
19984	7.9064	-12.561	
19985	7.9072	-12.509	
19986	7.908	-12.459	
19987	7.9084	-12.436	
19988	7.9088	-12.413	
19989	7.9093	-12.391	
19990	7.9097	-12.371	
19991	7.91	-12.362	
19992	7.9102	-12.352	
19993	7.9105	-12.342	
19994	7.9109	-12.332	
19995	7.9112	-12.322	
19996	7.9116	-12.314	
19997	7.912	-12.307	
19998	7.9123	-12.302	
19999	7.9127	-12.298	
20000	7.9131	-12.296	
20001	7.9135	-12.295	
20002	7.9138	-12.295	
20003	7.9142	-12.297	
20004	7.9146	-12.299	
20005	7.915	-12.303	
20006	7.9154	-12.307	
20007	7.9158	-12.312	
20008	7.9161	-12.319	
20009	7.9166	-12.325	
20010	7.917	-12.333	
20011	7.9174	-12.34	
20012	7.9179	-12.349	
20013	7.9185	-12.359	
20014	7.9191	-12.369	
20015	7.9194	-12.373	
20016	7.9198	-12.378	
20017	7.9202	-12.382	
20018	7.9206	-12.386	
20019	7.921	-12.389	
20020	7.9214	-12.391	
20021	7.9216	-12.392	
20022	7.9218	-12.392	
20023	7.9221	-12.392	
20024	7.9224	-12.392	
20025	7.9227	-12.391	
20026	7.923	-12.389	
20027	7.9234	-12.386	
20028	7.9237	-12.383	
20029	7.924	-12.378	
20030	7.9244	-12.373	
20031	7.9248	-12.367	
20032	7.9251	-12.359	
20033	7.9255	-12.351	
20034	7.9258	-12.342	
20035	7.9262	-12.332	
20036	7.9265	-12.32	
20037	7.9269	-12.308	
20038	7.9273	-12.295	
20039	7.9276	-12.28	
20040	7.928	-12.264	
20041	7.9284	-12.248	
20042	7.9288	-12.23	
20043	7.9292	-12.211	
20044	7.9295	-12.191	
20045	7.9299	-12.169	
20046	7.9303	-12.146	
20047	7.9308	-12.122	
20048	7.9312	-12.096	
20049	7.9316	-12.069	
20050	7.9321	-12.04	
20051	7.9325	-12.009	
20052	7.933	-11.977	
20053	7.9336	-11.942	
20054	7.9341	-11.905	
20055	7.9348	-11.864	
20056	7.9355	-11.817	
20057	7.9363	-11.769	
20058	7.9368	-11.746	
20059	7.9372	-11.724	
20060	7.9376	-11.702	
20061	7.9381	-11.682	
20062	7.9383	-11.672	
20063	7.9386	-11.662	
20064	7.9389	-11.65	
20065	7.9393	-11.639	
20066	7.9396	-11.629	
20067	7.94	-11.62	
20068	7.9403	-11.611	
20069	7.9407	-11.604	
20070	7.9411	-11.598	
20071	7.9415	-11.593	
20072	7.9417	-11.592	
20073	7.9419	-11.59	
20074	7.9422	-11.588	
20075	7.9425	-11.587	
20076	7.9428	-11.586	
20077	7.9431	-11.586	
20078	7.9434	-11.587	
20079	7.9438	-11.589	
20080	7.9442	-11.591	
20081	7.9445	-11.593	
20082	7.9449	-11.596	
20083	7.9453	-11.6	
20084	7.9458	-11.604	
20085	7.9462	-11.608	
20086	7.9468	-11.613	
20087	7.9474	-11.618	
20088	7.9478	-11.621	
20089	7.9481	-11.623	
20090	7.9485	-11.625	
20091	7.9489	-11.627	
20092	7.9494	-11.627	
20093	7.9496	-11.627	
20094	7.9498	-11.627	
20095	7.9501	-11.627	
20096	7.9504	-11.625	
20097	7.9507	-11.624	
20098	7.9511	-11.622	
20099	7.9514	-11.619	
20100	7.9518	-11.615	
20101	7.9521	-11.61	
20102	7.9525	-11.605	
20103	7.9528	-11.599	
20104	7.9532	-11.592	
20105	7.9536	-11.585	
20106	7.9539	-11.576	
20107	7.9543	-11.567	
20108	7.9546	-11.557	
20109	7.955	-11.546	
20110	7.9554	-11.535	
20111	7.9557	-11.522	
20112	7.9561	-11.509	
20113	7.9565	-11.495	
20114	7.9568	-11.48	
20115	7.9572	-11.464	
20116	7.9576	-11.446	
20117	7.958	-11.428	
20118	7.9584	-11.409	
20119	7.9588	-11.389	
20120	7.9592	-11.368	
20121	7.9596	-11.345	
20122	7.96	-11.321	
20123	7.9605	-11.296	
20124	7.961	-11.269	
20125	7.9614	-11.241	
20126	7.962	-11.211	
20127	7.9625	-11.179	
20128	7.9631	-11.143	
20129	7.9638	-11.103	
20130	7.9647	-11.06	
20131	7.9651	-11.04	
20132	7.9655	-11.019	
20133	7.9659	-10.998	
20134	7.9664	-10.978	
20135	7.9669	-10.96	
20136	7.9671	-10.951	
20137	7.9674	-10.941	
20138	7.9677	-10.931	
20139	7.968	-10.922	
20140	7.9684	-10.912	
20141	7.9687	-10.903	
20142	7.9691	-10.895	
20143	7.9695	-10.888	
20144	7.9699	-10.882	
20145	7.9702	-10.877	
20146	7.9706	-10.873	
20147	7.971	-10.87	
20148	7.9714	-10.868	
20149	7.9718	-10.866	
20150	7.9721	-10.865	
20151	7.9725	-10.864	
20152	7.9729	-10.864	
20153	7.9733	-10.865	
20154	7.9737	-10.865	
20155	7.9742	-10.866	
20156	7.9746	-10.868	
20157	7.9751	-10.869	
20158	7.9757	-10.87	
20159	7.9763	-10.87	
20160	7.9766	-10.87	
20161	7.977	-10.87	
20162	7.9774	-10.869	
20163	7.9778	-10.868	
20164	7.9782	-10.866	
20165	7.9786	-10.864	
20166	7.9788	-10.863	
20167	7.979	-10.861	
20168	7.9793	-10.858	
20169	7.9796	-10.856	
20170	7.9799	-10.852	
20171	7.9802	-10.848	
20172	7.9805	-10.843	
20173	7.9809	-10.838	
20174	7.9812	-10.832	
20175	7.9816	-10.825	
20176	7.9819	-10.818	
20177	7.9823	-10.81	
20178	7.9826	-10.802	
20179	7.983	-10.793	
20180	7.9834	-10.783	
20181	7.9837	-10.773	
20182	7.9841	-10.762	
20183	7.9845	-10.75	
20184	7.9848	-10.738	
20185	7.9852	-10.725	
20186	7.9856	-10.711	
20187	7.9859	-10.697	
20188	7.9863	-10.681	
20189	7.9867	-10.665	
20190	7.9871	-10.648	
20191	7.9875	-10.63	
20192	7.9879	-10.612	
20193	7.9884	-10.592	
20194	7.9888	-10.571	
20195	7.9893	-10.549	
20196	7.9897	-10.525	
20197	7.9902	-10.501	
20198	7.9908	-10.474	
20199	7.9913	-10.446	
20200	7.992	-10.414	
20201	7.9928	-10.377	
20202	7.9936	-10.34	
20203	7.994	-10.323	
20204	7.9944	-10.306	
20205	7.9949	-10.288	
20206	7.9954	-10.272	
20207	7.9956	-10.265	
20208	7.9959	-10.256	
20209	7.9962	-10.247	
20210	7.9965	-10.238	
20211	7.9968	-10.229	
20212	7.9972	-10.22	
20213	7.9976	-10.212	
20214	7.998	-10.205	
20215	7.9983	-10.198	
20216	7.9987	-10.193	
20217	7.9991	-10.188	
20218	7.9993	-10.186	
20219	7.9995	-10.183	
20220	7.9998	-10.181	
20221	8.0001	-10.178	
20222	8.0004	-10.176	
20223	8.0007	-10.174	
20224	8.001	-10.172	
20225	8.0014	-10.171	
20226	8.0018	-10.169	
20227	8.0022	-10.168	
20228	8.0026	-10.167	
20229	8.003	-10.166	
20230	8.0035	-10.165	
20231	8.004	-10.164	
20232	8.0047	-10.162	
20233	8.005	-10.161	
20234	8.0054	-10.159	
20235	8.0058	-10.157	
20236	8.0062	-10.155	
20237	8.0066	-10.152	
20238	8.007	-10.148	
20239	8.0072	-10.146	
20240	8.0074	-10.144	
20241	8.0077	-10.141	
20242	8.008	-10.138	
20243	8.0083	-10.134	
20244	8.0086	-10.13	
20245	8.009	-10.125	
20246	8.0093	-10.119	
20247	8.0097	-10.114	
20248	8.01	-10.107	
20249	8.0104	-10.101	
20250	8.0107	-10.094	
20251	8.0111	-10.086	
20252	8.0115	-10.078	
20253	8.0118	-10.069	
20254	8.0122	-10.06	
20255	8.0125	-10.051	
20256	8.0129	-10.041	
20257	8.0133	-10.03	
20258	8.0137	-10.019	
20259	8.014	-10.008	
20260	8.0144	-9.9956	
20261	8.0148	-9.9829	
20262	8.0152	-9.9696	
20263	8.0156	-9.9556	
20264	8.016	-9.9409	
20265	8.0164	-9.9255	
20266	8.0168	-9.9093	
20267	8.0172	-9.8923	
20268	8.0177	-9.8744	
20269	8.0182	-9.8554	
20270	8.0187	-9.8353	
20271	8.0192	-9.8139	
20272	8.0197	-9.7908	
20273	8.0204	-9.7654	
20274	8.0211	-9.7359	
20275	8.0219	-9.7052	
20276	8.0223	-9.6906	
20277	8.0228	-9.6755	
20278	8.0232	-9.6606	
20279	8.0237	-9.6462	
20280	8.0242	-9.6328	
20281	8.0244	-9.6265	
20282	8.0247	-9.6194	
20283	8.025	-9.6118	
20284	8.0253	-9.6042	
20285	8.0256	-9.5967	
20286	8.026	-9.5896	
20287	8.0264	-9.583	
20288	8.0267	-9.5769	
20289	8.0271	-9.5714	
20290	8.0275	-9.5665	
20291	8.0279	-9.5621	
20292	8.0282	-9.5583	
20293	8.0286	-9.5549	
20294	8.029	-9.5519	
20295	8.0294	-9.5492	
20296	8.0298	-9.5469	
20297	8.0302	-9.5447	
20298	8.0306	-9.5427	
20299	8.031	-9.5409	
20300	8.0314	-9.539	
20301	8.0319	-9.537	
20302	8.0324	-9.5348	
20303	8.033	-9.5317	
20304	8.0337	-9.5281	
20305	8.034	-9.5261	
20306	8.0344	-9.5236	
20307	8.0347	-9.5209	
20308	8.0351	-9.5177	
20309	8.0355	-9.5142	
20310	8.0359	-9.5104	
20311	8.0361	-9.5084	
20312	8.0364	-9.5058	
20313	8.0366	-9.5028	
20314	8.0369	-9.4993	
20315	8.0372	-9.4954	
20316	8.0375	-9.4911	
20317	8.0379	-9.4864	
20318	8.0382	-9.4812	
20319	8.0386	-9.4758	
20320	8.0389	-9.4699	
20321	8.0393	-9.4638	
20322	8.0396	-9.4572	
20323	8.04	-9.4503	
20324	8.0403	-9.4431	
20325	8.0407	-9.4355	
20326	8.0411	-9.4276	
20327	8.0414	-9.4193	
20328	8.0418	-9.4106	
20329	8.0422	-9.4015	
20330	8.0425	-9.392	
20331	8.0429	-9.382	
20332	8.0433	-9.3717	
20333	8.0437	-9.3608	
20334	8.0441	-9.3494	
20335	8.0445	-9.3375	
20336	8.0449	-9.3251	
20337	8.0453	-9.312	
20338	8.0457	-9.2983	
20339	8.0462	-9.2839	
